"","SKA03_16","SKA03_19","SKA03_20","SKA03_41","SKA03_43","SKA03_45"
"AUNIP",288,300,385,204,227,255
"PAQR7",947,710,1156,683,598,711
"STMN1",5402,3563,5831,4472,3570,3844
"SNRPFP2",4,0,4,0,0,0
"RPL39P7",0,0,0,0,1,4
"MIR3917",0,0,0,0,0,0
"LOC105376885",0,0,0,0,0,0
"PAFAH2",380,364,379,455,438,405
"LOC101928216",4,2,0,0,1,2
"EXTL1",2,0,2,6,3,0
"SLC30A2",46,46,80,20,30,32
"LOC105376910",2,2,4,0,0,0
"TRIM63",4,0,0,0,0,0
"PDIK1L",161,148,188,168,149,144
"LOC105376886",0,0,0,0,0,0
"FAM110D",4,0,0,0,0,0
"C1orf232",0,0,0,0,0,0
"ZNF593",3230,1624,2509,1312,916,1109
"CNKSR1",10,6,16,30,26,18
"CATSPER4",0,0,0,0,0,0
"LOC100420494",0,0,0,0,0,0
"ZPLD2P",4,2,2,4,2,4
"CEP85",377,586,780,557,634,763
"SH3BGRL3",4384,3028,4660,2798,2446,2712
"UBXN11",364,216,372,360,237,253
"CD52",2,0,0,3,1,0
"CRYBG2",2023,1783,2999,2308,2354,2753
"RPL34P4",0,8,0,0,4,0
"ZNF683",0,0,0,0,0,0
"LIN28A",6,3,0,0,0,0
"DHDDS",1259,1040,1575,1162,1291,1266
"RPL17P9",4,1,0,0,2,0
"DHDDS-AS1",4,0,10,4,0,0
"HMGN2",10480,12696,15570,14810,12700,13808
"DPPA2P2",0,0,0,0,0,0
"RPS6KA1",0,0,0,6,0,2
"MIR1976",0,0,0,0,0,0
"RN7SL679P",0,0,0,0,0,0
"LOC105376888",22,4,19,2,8,10
"LOC101928728",27,22,34,4,16,28
"ARID1A",4036,1966,4361,2337,2934,3218
"PIGV",293,229,328,242,319,278
"ZDHHC18",1306,1190,1766,1173,994,1197
"SFN",5186,3829,5822,4098,3184,3702
"GPN2",1402,1172,1728,1048,935,1101
"GPATCH3",932,850,1192,902,644,692
"NUDC",14494,8835,15965,9361,7030,7493
"NR0B2",24,18,37,8,16,7
"KDF1",746,692,877,678,612,720
"RPL12P13",2,0,0,0,2,2
"RPL32P6",1,0,0,0,0,0
"OSTCP2",0,0,4,0,0,0
"TRNP1",1973,1643,2532,1783,1324,1679
"TENT5B",849,698,1306,626,608,724
"LOC101928391",0,0,0,0,0,0
"SLC9A1",909,782,1268,931,822,946
"LOC102723760",0,0,0,0,0,0
"RPL18AP5",0,0,0,0,0,0
"CHCHD3P3",0,4,2,2,0,0
"SNRPEP7",0,0,0,0,0,0
"LOC105376890",0,0,0,0,0,0
"WDTC1",181,164,252,206,264,288
"TMEM222",1256,1060,1416,990,750,953
"ACTG1P20",5,16,16,5,10,4
"RNU6-48P",0,0,0,0,0,0
"SYTL1",118,67,150,162,110,107
"MAP3K6",230,208,312,306,272,312
"FCN3",2,0,4,0,0,0
"CD164L2",0,0,0,0,0,0
"GPR3",144,102,152,96,60,78
"WASF2",4093,2508,3973,2787,3402,3642
"LOC105376892",0,0,4,0,2,2
"AHDC1",262,154,264,176,168,189
"FGR",0,0,4,0,0,0
"LOC729973",2,6,5,0,2,2
"LINC02574",0,0,0,0,0,0
"IFI6",1608,1142,1726,1058,936,878
"FAM76A",500,383,593,372,252,292
"RPEP3",0,0,0,0,0,0
"STX12",994,1157,1409,1130,1115,1182
"PPP1R8",1318,1414,2016,1829,1703,1875
"SCARNA1",0,0,0,0,0,0
"THEMIS2",11,8,16,6,8,18
"RPA2",2524,2327,3444,2346,2162,2344
"SMPDL3B",204,199,227,222,248,258
"XKR8",514,526,720,491,431,614
"EYA3",533,442,719,487,647,661
"SPCS2P4",46,54,64,64,66,54
"LOC100131223",0,0,0,0,0,0
"RNU7-29P",0,0,0,0,0,0
"PTAFR",14,12,14,4,6,8
"DNAJC8",4666,3096,5016,3231,2598,2665
"ATP5IF1",0,0,0,0,0,0
"SESN2",0,0,0,0,2,0
"MED18",2,0,2,0,0,0
"PHACTR4",1986,1012,2095,1128,1310,1280
"SNHG3",556,321,489,202,205,175
"RCC1",5043,4447,6507,4566,4350,4558
"SNORA73A",199,29,45,26,63,21
"SNORA73B",255,66,47,28,73,34
"PRDX3P2",12,0,12,0,1,1
"TRNAU1AP",773,464,959,533,451,397
"SNHG12",226,114,188,98,60,83
"SNORD99",18,6,23,14,0,7
"SNORA61",0,0,0,0,0,0
"SNORA44",0,0,1,0,0,0
"SNORA16A",12,0,11,4,6,1
"RAB42",181,64,173,116,80,100
"TAF12",366,381,544,380,380,393
"LINC01715",0,0,3,7,1,0
"RNU11",0,0,0,0,0,0
"GMEB1",274,241,360,244,226,218
"YTHDF2",3778,2918,4183,2384,2415,2531
"OPRD1",4,4,2,2,2,2
"EPB41",324,301,497,382,508,494
"RPL27P4",0,4,6,0,2,0
"TMEM200B",2,4,1,6,4,0
"SRSF4",1462,1287,2486,1565,1571,1767
"MECR",455,406,450,456,352,387
"PTPRU",622,654,1041,851,964,1005
"LINC01756",0,0,0,0,0,0
"LOC107984933",0,0,0,0,0,0
"LOC107984934",0,0,0,0,0,0
"LINC01648",0,0,0,6,0,0
"LOC105378617",2,0,0,0,0,0
"LOC105378618",0,0,0,0,0,0
"MATN1",2,1,0,5,2,0
"MATN1-AS1",0,0,3,0,2,0
"LAPTM5",36,21,36,49,28,32
"MIR4420",0,0,0,0,0,0
"LOC105378620",2,0,0,3,0,0
"LOC105378621",0,0,0,0,0,0
"LINC01778",0,2,4,0,4,0
"LOC400748",0,0,0,0,0,0
"SDC3",248,188,352,238,242,284
"PUM1",2804,1680,2763,2132,2580,2881
"SNORD103A",0,3,0,0,1,6
"SNORD103B",6,0,3,3,6,1
"SNORD103C",0,0,0,0,0,0
"LOC107985097",3,1,3,0,0,0
"RPL21P22",0,0,0,0,0,0
"LOC107984935",2,0,0,0,0,0
"NKAIN1",6,2,2,0,12,2
"SNRNP40",2265,2428,2904,2300,1935,2470
"ZCCHC17",2626,1088,2528,1338,1000,1044
"FABP3",5,0,10,0,11,5
"LOC105378623",0,0,2,0,0,0
"LOC107985470",0,0,2,0,1,10
"SERINC2",2400,1967,3150,2284,2068,2377
"LOC105378625",2,5,8,4,3,4
"LOC105379772",0,0,0,0,0,0
"RNU6-40P",0,0,0,0,0,0
"LDC1P",0,0,1,0,0,0
"LINC01226",4,0,6,0,2,6
"LOC105378626",120,109,209,129,122,111
"TINAGL1",2099,2044,2882,2545,2563,3378
"HCRTR1",4,0,0,0,0,0
"PEF1",1251,1105,1486,1158,1002,934
"PEF1-AS1",1,0,0,0,0,0
"LOC105378628",2,0,8,0,0,0
"COL16A1",13,2,14,2,3,10
"LOC101929444",2,0,0,0,0,0
"ADGRB2",7,8,24,8,8,2
"MIR4254",0,0,0,0,0,0
"SPOCD1",78,44,97,72,53,106
"PTP4A2",8096,6048,9026,5694,5648,5899
"KHDRBS1",7857,6263,9758,6733,6482,7085
"TMEM39B",432,367,516,408,343,372
"MIR5585",0,0,4,0,0,0
"KPNA6",6557,3426,6076,3015,3276,3259
"TXLNA",3714,3150,5244,3117,3560,3408
"CCDC28B",81,60,70,55,22,71
"TMEM234",117,120,168,99,80,89
"IQCC",308,204,372,149,175,141
"DCDC2B",6,0,0,0,4,4
"EIF3I",9624,8535,12065,9152,7761,8432
"MTMR9LP",3,8,10,0,0,7
"FAM167B",8,0,2,0,0,0
"LCK",6,14,22,8,6,12
"HDAC1",4202,4606,5778,5637,5094,5161
"MARCKSL1",7330,5972,8182,6022,5380,5928
"LOC105378629",0,3,12,0,2,2
"TSSK3",6,4,6,0,0,6
"FAM229A",8,10,34,19,2,8
"BSDC1",878,812,1291,1066,1161,1271
"GAPDHP20",0,0,0,0,0,0
"LRRC37A12P",0,0,0,0,0,0
"ZBTB8B",2,6,0,0,0,0
"ZBTB8A",318,188,340,154,120,210
"LOC102723870",6,2,3,0,0,0
"ZBTB8OS",1007,628,1042,721,615,587
"RBBP4",1791,3583,3784,3812,4533,5202
"SYNC",2,2,1,2,2,0
"KIAA1522",4122,3468,5024,3558,4353,4652
"YARS1",4242,4489,6379,5627,5203,5784
"S100PBP",402,321,527,400,402,497
"FNDC5",25,58,86,42,38,60
"LOC105378631",2,0,0,0,0,0
"HPCA",6,0,1,0,0,2
"TMEM54",1489,1286,1833,1363,1076,1217
"LOC105378632",3,1,0,0,0,0
"RNF19B",1115,1205,1726,1064,1037,1233
"LOC107984936",2,0,0,0,0,0
"RPL18AP4",0,0,2,0,0,4
"LOC100419257",0,0,0,0,0,0
"AK2",7363,6437,9474,8003,6809,7386
"LOC105378635",0,0,0,0,0,0
"AZIN2",8,2,6,4,4,2
"LOC112268224",7,0,0,0,0,0
"TRIM62",40,32,59,14,50,34
"ZNF362",162,161,194,191,136,156
"A3GALT2",0,0,0,0,0,0
"PHC2",2940,3034,3464,3315,2805,3167
"MIR3605",0,0,0,0,0,1
"PHC2-AS1",4,1,9,0,2,0
"ZSCAN20",164,150,244,112,184,160
"LOC100422287",0,0,0,0,0,0
"CSMD2",3,1,2,1,0,0
"LOC105378638",0,0,0,0,0,0
"HMGB4",0,0,0,0,0,0
"CSMD2-AS1",0,0,0,0,0,0
"C1orf94",8,0,2,0,0,0
"LOC105378639",0,0,0,0,0,0
"LOC105378640",2,0,0,0,0,0
"LOC105378641",0,0,2,0,12,4
"MIR552",0,0,0,0,0,0
"LOC105378642",0,0,0,0,0,0
"GJB5",0,2,8,1,0,0
"GJB4",16,6,14,0,16,1
"GJB3",84,96,134,64,44,74
"GJA4",0,0,0,0,0,0
"SMIM12",1358,1259,1848,1200,881,942
"DLGAP3",32,59,34,32,34,50
"LOC653160",9,2,10,2,4,5
"TMEM35B",568,475,689,458,438,481
"ZMYM6",124,128,218,156,183,227
"ZMYM1",264,299,367,374,404,382
"EFCAB14P1",0,0,0,0,0,0
"LOC105378644",0,0,0,0,0,0
"SFPQ",18087,15365,25236,15591,15362,15535
"ZMYM4",698,699,1090,999,1331,1349
"RPL5P4",16,6,18,4,4,6
"ZMYM4-AS1",0,0,3,0,0,0
"KIAA0319L",2016,1435,2208,1488,1479,1687
"NCDN",553,802,1151,979,978,1132
"TFAP2E",6,8,14,2,4,4
"TFAP2E-AS1",4,0,0,0,0,0
"PSMB2",6576,5052,7780,5870,5072,5186
"LOC105378646",0,0,0,0,0,0
"C1orf216",460,534,786,551,415,388
"CLSPN",9216,2334,7227,2504,2583,2532
"AGO4",94,76,114,72,74,94
"AGO1",1443,1534,2156,1573,2153,2255
"AGO3",360,309,456,293,369,395
"LOC105378647",0,0,0,0,0,0
"TEKT2",8,2,2,0,6,0
"ADPRS",1556,1243,1905,1218,913,989
"COL8A2",6,4,2,4,0,6
"TRAPPC3",1751,1656,2374,1644,1328,1413
"MAP7D1",3200,2310,4765,2719,2439,2764
"THRAP3",7469,5527,8749,6611,6975,7376
"SH3D21",220,128,269,186,164,187
"EVA1B",158,111,168,159,107,178
"STK40",1299,1416,2097,1798,1879,2092
"LSM 10.00",612,461,654,457,331,339
"OSCP1",14,20,15,14,12,2
"SNORA63C",0,0,3,0,0,0
"LOC107984940",0,0,0,0,0,0
"MRPS15",4230,3224,4960,3391,2752,2897
"CSF3R",15,20,8,14,14,9
"LOC107984941",0,0,0,0,0,0
"LOC105378648",0,0,0,0,0,0
"GRIK3",12,0,6,0,0,0
"MIR4255",0,0,0,0,0,0
"LOC107984942",0,0,0,0,0,0
"LINC01137",70,41,84,38,30,50
"ZC3H12A",190,186,321,86,77,112
"MIR6732",0,0,0,1,2,0
"MEAF6",1432,1413,2149,1449,1301,1348
"MIR5581",0,1,0,0,0,0
"LOC105378649",4,0,2,0,2,1
"SNIP1",394,373,596,432,401,419
"FTH1P1",2,0,0,0,6,0
"RPS27P9",6,6,6,2,0,2
"DNALI1",8,2,0,0,4,4
"GNL2",3990,2855,5767,2921,2745,2933
"RSPO1",0,0,0,0,0,0
"C1orf109",582,652,1051,784,784,894
"CDCA8",1461,1969,2302,2537,2364,2482
"EPHA10",338,425,587,477,406,396
"LOC105378650",0,0,2,0,0,0
"ACTN4P2",0,0,0,0,0,0
"LOC100129497",0,0,0,0,0,0
"MANEAL",2236,2810,3324,2596,2473,2922
"YRDC",940,975,1424,811,626,776
"C1orf122",2531,1734,2671,1766,1433,1431
"MTF1",1021,602,1136,497,718,686
"INPP5B",240,127,286,209,235,218
"LOC105378651",1,0,1,0,0,0
"SF3A3",4457,3716,5606,3897,3902,4030
"RNU6-510P",2,5,0,2,0,0
"FHL3",505,437,547,351,484,408
"UTP11",1748,1473,2404,1628,1457,1585
"POU3F1",4,0,4,0,2,0
"MIR3659HG",0,2,8,0,0,0
"MIR3659",0,0,0,0,0,0
"LINC02786",0,0,2,0,0,0
"LOC105378654",0,0,0,0,0,0
"LINC01343",0,0,0,0,0,0
"LOC105378657",0,0,0,0,0,0
"LOC107984943",0,0,0,0,0,0
"LINC01685",0,0,0,0,0,0
"LOC105378658",0,0,0,0,0,0
"LOC105378660",0,0,0,0,0,0
"HSPA5P1",13,0,2,0,1,0
"RRAGC",1046,822,1196,822,745,870
"MYCBP",0,0,0,0,0,0
"GJA9-MYCBP",0,1,1,0,0,0
"LOC105378663",0,0,2,0,0,3
"GJA9",0,0,0,0,0,0
"RHBDL2",0,0,6,0,0,0
"LOC105378662",1,0,3,0,0,2
"EIF1P2",0,0,0,0,0,0
"AKIRIN1",2812,2786,3646,2526,2508,2878
"NDUFS5",6038,3226,5626,3037,2170,2344
"MACF1",3553,2000,6144,2267,3428,4087
"HSPE1P8",4,0,4,0,0,0
"KIAA0754",140,59,217,62,155,160
"BMP8A",85,104,139,78,77,87
"OXCT2P1",14,0,8,0,0,0
"PPIEL",17,0,8,0,0,0
"PABPC4",6812,4349,6463,4679,4528,4347
"PABPC4-AS1",1,1,5,3,3,0
"SNORA55",0,2,3,0,0,4
"HEYL",62,34,86,68,62,48
"NT5C1A",0,0,0,0,0,0
"HPCAL4",0,6,0,0,6,4
"LOC100128091",0,0,0,0,0,0
"PPIE",1148,982,1480,1284,1131,1041
"BMP8B",256,243,493,395,336,396
"OXCT2",56,33,56,20,18,34
"BMP8B-AS1",0,0,0,4,4,0
"LOC101929536",0,0,0,0,0,0
"LOC105378951",2,2,9,6,7,0
"LINC02811",0,2,2,0,0,0
"LOC105378665",0,0,3,0,0,1
"LOC105378667",0,0,0,0,0,0
"TRIT1",609,675,910,761,688,705
"MYCL",10,21,20,15,34,22
"MYCL-AS1",0,6,4,4,2,6
"MFSD2A",28,22,36,36,30,22
"RPS2P12",0,0,0,0,0,0
"LOC105378669",0,0,0,0,2,0
"CAP1",1359,3571,3494,4815,5360,6072
"PPT1",3265,4349,5060,5848,5136,5562
"OAZ1P1",0,2,0,0,0,0
"LOC105378671",0,0,0,0,1,0
"RLF",727,682,1188,746,828,912
"TMCO2",2,0,0,0,0,0
"ZMPSTE24",2306,3222,3506,4056,4252,4220
"COL9A2",2,4,10,8,2,4
"RPL21P20",0,0,0,0,0,0
"LOC107984945",0,0,0,0,0,0
"SMAP2",286,284,434,421,357,360
"ZFP69B",110,130,143,139,128,149
"ZFP69",52,92,146,90,104,67
"LOC105378672",25,15,34,10,5,12
"EXO5",246,286,389,250,211,240
"ZNF684",91,77,106,68,42,56
"LOC100328982",0,0,0,0,0,0
"LOC105378673",0,0,0,0,0,0
"RIMS3",14,12,26,10,4,28
"LOC105378675",0,2,0,2,0,0
"LOC105378674",0,0,0,0,0,0
"NFYC-AS1",16,6,15,4,0,2
"NFYC",1048,1054,1572,1144,1070,1133
"MIR30E",0,0,0,0,0,0
"MIR30C1",0,0,0,0,0,0
"KCNQ4",0,2,0,0,0,2
"LOC105378676",0,0,0,0,0,0
"CITED4",560,444,766,236,264,236
"UBE2V1P8",0,0,0,0,0,0
"CTPS1",4781,5369,8347,6341,5883,6914
"SLFNL1-AS1",56,26,44,12,34,57
"SLFNL1",57,22,112,20,44,48
"SCMH1",400,333,556,413,319,392
"RPL23AP17",6,0,0,0,0,0
"RPL36AP9",0,0,0,0,0,0
"FOXO6",0,2,0,4,0,2
"FOXO6-AS1",0,0,0,0,0,0
"LOC105378678",0,0,0,0,0,0
"EDN2",4,10,16,3,2,5
"HIVEP3",26,12,48,36,26,26
"GUCA2B",20,14,20,22,20,10
"GUCA2A",492,210,409,244,180,146
"FOXJ3",1588,1394,2396,1451,1745,1749
"RIMKLA",508,428,780,434,320,377
"RPS15AP8",0,0,0,0,0,0
"ZMYND12",2,2,0,0,0,0
"CCDC30",4,1,2,0,0,7
"PPCS",973,705,1240,836,689,700
"RPS3AP11",0,0,0,0,0,0
"TMSB4XP1",0,0,0,0,0,2
"RNU6-536P",0,0,0,0,0,0
"PPIH",1566,996,1634,1053,796,852
"YBX1",45328,44039,65229,45302,39506,42062
"CLDN19",2,2,18,2,6,2
"P3H1",531,622,707,678,692,692
"C1orf50",378,246,443,370,293,317
"TMEM269-DT",0,0,2,0,2,2
"TMEM269",9,5,2,4,0,4
"LOC107984946",0,0,4,0,1,0
"SVBP",514,337,528,294,260,266
"ERMAP",105,170,206,152,161,130
"ZNF691",276,198,303,156,122,184
"LOC339539",3,0,0,0,0,0
"LOC100420252",0,0,0,0,0,0
"MKRN8P",4,0,1,2,0,0
"ATP6V1E1P1",2,0,0,2,0,0
"SLC2A1",9766,11260,13145,13562,14919,15887
"SLC2A1-AS1",41,27,32,31,10,13
"RNU6-880P",0,0,0,0,0,0
"FAM183A",0,16,10,6,0,16
"EBNA1BP2",9201,6766,12485,8033,5931,6531
"MIR6733",0,0,0,0,0,0
"CFAP57",56,66,95,85,65,55
"LOC105378685",0,0,2,0,0,0
"TMEM125",356,405,460,364,364,362
"C1orf210",141,188,180,225,192,185
"TIE1",0,6,2,0,0,10
"MPL",14,14,10,10,10,6
"LOC105378687",20,16,24,18,8,12
"CDC20",4476,3611,5174,3736,3237,3516
"ELOVL1",3029,3633,4490,3757,3227,3697
"MIR6734",0,0,0,0,0,0
"LOC112268225",19,0,27,0,2,0
"MED8",1420,1364,2091,1442,1350,1387
"MED8-AS1",2,1,2,0,0,0
"SZT2",178,105,272,152,200,225
"SZT2-AS1",0,0,0,0,0,0
"MIR6735",0,0,0,0,0,0
"HYI",0,0,0,0,0,0
"PTPRF",11751,8415,14901,11396,14535,16442
"KDM4A",999,1055,1607,1598,1601,1818
"KDM4A-AS1",34,20,7,5,20,9
"ST3GAL3",53,45,74,39,41,73
"ST3GAL3-AS1",1,0,0,0,0,0
"MIR6079",0,0,2,0,0,0
"SHMT1P1",2,0,0,0,0,0
"ARTN",6,4,2,2,2,4
"LOC105378688",2,0,7,4,0,2
"LOC101929609",22,1,24,6,0,6
"IPO13",480,448,633,573,538,665
"DPH2",1132,1462,1645,1656,1366,1546
"ATP6V0B",3486,3089,3868,3341,2245,2624
"B4GALT2",1718,1576,2058,1555,1350,1678
"CCDC24",77,89,68,106,70,95
"SLC6A9",108,122,152,255,248,366
"LOC107984948",4,2,4,2,0,10
"KLF17",0,0,0,0,0,0
"KRT8P47",2,0,0,2,4,6
"LOC100129492",8,20,12,4,8,2
"KLF18",0,0,0,0,0,0
"DMAP1",1258,820,1394,1095,743,694
"ERI3",995,1168,1350,1327,1126,1017
"ERI3-IT1",5,3,9,4,3,2
"SNORA110",3,0,0,0,0,0
"RNF220",1670,1329,2164,1403,1431,1550
"LOC107984951",0,0,0,0,0,0
"MIR5584",0,0,1,0,0,0
"LOC107984950",17,12,22,9,30,7
"TMEM53",42,44,24,34,30,32
"SNORD145",0,0,0,0,0,0
"ARMH1",2,0,0,0,2,0
"LOC105378690",0,4,0,4,0,6
"RNU5F-1",0,0,0,0,0,0
"RNU5D-1",0,0,0,0,0,0
"KIF2C",2470,2647,3300,2869,2881,2942
"SNORD160",2,0,2,0,0,0
"RPS8",60902,39178,62916,37382,27530,28806
"SNORD55",19,16,13,17,8,8
"SNORD46",9,0,7,3,6,0
"SNORD38A",9,0,1,1,0,0
"SNORD38B",30,21,44,14,6,10
"RPS15AP11",12,0,0,0,0,0
"BEST4",3,1,1,0,0,0
"PLK3",239,208,366,179,153,195
"TCTEX1D4",13,6,5,10,3,2
"BTBD19",17,3,6,10,0,8
"LOC107984952",0,4,0,0,0,1
"PTCH2",2,0,14,0,2,0
"EIF2B3",1209,1035,1289,916,878,887
"CCNB1IP1P1",3,0,0,0,8,6
"PPIAP35",8,8,0,0,0,4
"MRPS17P1",10,1,0,0,4,5
"HECTD3",924,1082,1502,1418,1321,1369
"UROD",1348,1122,1591,1435,977,1044
"ZSWIM5",11,17,20,8,14,11
"OSTCP5",0,0,0,0,0,0
"LOC105378691",0,0,2,0,0,4
"LINC01144",0,0,0,0,0,0
"HPDL",1164,1408,1672,1311,1245,1371
"MUTYH",497,375,570,461,376,412
"TOE1",840,977,1372,816,887,874
"TESK2",74,115,156,120,125,167
"CCDC163",20,20,28,35,24,30
"MMACHC",283,191,322,314,333,287
"PRDX1",8547,8789,13394,10374,8136,8152
"HMGB1P48",0,0,0,2,0,0
"AKR1A1",1637,1327,1801,1586,1277,1285
"NASP",8109,4532,8936,4731,3997,4113
"CCDC17",14,2,6,6,6,0
"GPBP1L1",1065,1032,1351,1311,1460,1515
"RPS15AP10",16,2,8,0,3,3
"RPL7AP16",3,9,6,4,12,15
"TMEM69",424,504,747,585,699,814
"IPP",124,209,194,226,236,245
"LOC105378693",0,2,0,0,0,0
"RPL6P1",2,0,0,0,0,0
"MAST2",2141,2038,3250,2385,2625,3054
"TMA16P2",4,8,0,0,0,0
"LOC105378694",13,4,14,2,0,2
"PIK3R3",6,6,9,14,8,14
"P3R3URF-PIK3R3",0,0,0,0,0,0
"LOC101929626",0,0,0,0,0,0
"TSPAN1",347,344,420,483,354,364
"P3R3URF",0,0,0,0,0,0
"POMGNT1",1021,1277,1359,1217,1110,1138
"LURAP1",0,0,0,0,0,0
"RAD54L",676,598,807,753,702,749
"LRRC41",1006,1321,1473,1498,1566,1539
"UQCRH",6893,5058,8011,5083,3668,3717
"NSUN4",710,560,741,575,552,714
"FAAH",338,232,347,257,247,234
"FAAHP1",0,2,0,6,0,0
"LINC01398",0,0,0,0,0,0
"DMBX1",2,2,0,2,4,0
"TMEM275",0,0,0,0,0,0
"MKNK1-AS1",1,4,2,10,0,1
"KNCN",0,0,0,0,0,0
"MKNK1",415,441,637,463,416,444
"MOB3C",76,104,133,55,66,94
"LOC105378697",0,0,0,0,0,0
"ATPAF1",1000,972,1325,1059,938,1099
"TEX38",0,2,0,6,4,0
"EFCAB14-AS1",0,0,0,0,2,0
"EFCAB14",1337,1494,2050,1765,2308,2524
"LOC105378698",2,0,0,1,2,0
"LOC105378699",0,0,6,0,0,0
"CYP4B1",4,7,10,2,2,6
"CYP4Z2P",0,0,0,0,0,0
"CYP4A11",0,2,2,0,4,0
"CYP4X1",79,104,90,74,100,88
"CYP4A26P",0,0,0,0,0,0
"CYP4Z1",0,0,0,0,0,1
"CYP4A22",2,0,8,0,2,0
"LOC105378701",2,0,2,2,1,0
"LINC00853",14,8,9,0,11,9
"PDZK1IP1",60,44,80,70,28,40
"TAL1",44,48,80,76,70,63
"STIL",801,966,1273,953,1253,1347
"CMPK1",3184,3177,4319,3752,3912,3958
"LINC01389",27,19,24,7,16,16
"FOXE3",0,0,0,0,0,0
"FOXD2-AS1",103,67,210,102,108,114
"FOXD2",218,179,278,146,169,118
"RPL21P24",0,0,0,0,0,0
"LINC01738",0,0,0,0,4,0
"TRABD2B",36,20,23,20,20,21
"LINC02794",5,6,6,6,7,0
"CYP46A4P",0,0,0,0,0,0
"SKINT1L",0,0,4,0,0,0
"SLC5A9",54,72,72,106,117,94
"SPATA6",7,18,9,0,14,15
"PPP1R8P1",0,0,0,0,0,0
"LOC644462",0,4,4,6,2,6
"AGBL4",0,0,2,0,0,0
"BEND5",0,0,0,0,1,0
"LOC105378706",0,0,0,0,0,0
"AGBL4-AS1",0,0,0,0,0,0
"AGBL4-IT1",0,0,0,0,0,0
"LOC107984954",0,0,0,0,0,0
"ZNF859P",0,0,0,0,0,0
"LOC105378708",0,0,0,0,0,0
"ELAVL4",0,0,2,0,0,0
"LOC105378709",1,0,0,0,0,0
"ELAVL4-AS1",0,0,0,0,0,0
"LOC105378711",0,0,0,0,0,0
"LOC105378710",0,0,0,0,0,0
"LINC02808",0,0,0,0,0,0
"RPS2P11",0,0,0,0,0,0
"FCF1P6",0,0,0,0,0,0
"DMRTA2",286,155,266,205,159,161
"LOC105378714",0,4,20,0,4,10
"FAF1",2041,1988,2650,2054,1975,2131
"FAF1-AS1",56,6,28,0,5,0
"PHBP12",4,2,0,6,6,2
"MRPS6P2",12,0,0,0,0,2
"LOC112268262",10,2,1,6,0,0
"CDKN2C",180,187,248,160,189,220
"MIR4421",0,0,0,0,0,0
"MIR6500",0,0,0,0,0,0
"C1orf185",0,0,0,0,0,0
"CFL1P2",0,0,0,0,0,0
"LINC01562",2,2,9,4,3,0
"LOC107985472",0,0,0,0,0,0
"RNF11",1548,1575,1882,1412,1447,1500
"RPS2P8",6,4,2,0,2,3
"TTC39A",812,744,890,894,867,895
"LOC105378717",2,0,0,0,2,0
"TTC39A-AS1",1,0,2,0,0,0
"EPS15",806,942,1298,970,1216,1502
"LOC100422413",2,0,2,0,0,0
"EPS15-AS1",0,7,3,2,0,4
"CALR4P",2,0,0,0,0,0
"LOC105378719",0,0,0,0,0,0
"OSBPL9",1273,1705,2550,2210,2110,2378
"NRDC",2920,2717,3725,3240,3166,3375
"LOC105378721",5,3,13,0,5,0
"MIR761",0,0,0,0,0,0
"TSEN15P2",2,0,1,0,0,0
"RAB3B",4443,2438,4796,2350,2974,3384
"RPS26P14",0,0,0,0,0,0
"RN7SL290P",0,0,0,0,0,0
"TXNDC12",2412,2333,3155,2668,2245,2479
"KTI12",0,0,0,0,0,0
"TXNDC12-AS1",3,1,4,0,0,0
"BTF3L4",1893,1781,2251,1882,1663,1925
"LOC107984956",0,2,1,0,0,0
"ZFYVE9",476,612,825,758,791,860
"RN7SL788P",4,0,6,0,0,0
"LOC724060",8,0,6,2,0,2
"PDCL3P6",2,0,6,0,4,0
"DNAJC19P7",2,0,4,2,0,0
"ANAPC10P1",5,2,2,0,0,0
"CC2D1B",1045,875,1434,950,938,1043
"PLA2G12AP1",14,7,15,2,5,4
"ORC1",766,852,1085,861,916,916
"PRPF38A",1753,1529,2361,1735,1646,1608
"TUT4",529,404,696,488,613,698
"LOC105378723",6,0,15,0,0,1
"EEF1GP7",0,0,0,0,0,2
"GPX7",448,417,592,370,362,334
"SHISAL2A",218,144,186,111,119,107
"COA7",2037,1699,3075,1715,1527,1482
"NDUFS5P3",0,0,4,0,2,0
"ZYG11B",1211,893,1199,907,1306,1204
"RPS13P2",25,22,16,12,16,12
"ZYG11A",2,2,0,2,2,4
"ECHDC2",4,2,2,0,0,0
"LOC112268226",0,0,0,0,0,0
"SCP2",1211,1348,2063,1802,1718,1814
"H3P2",0,0,0,0,0,0
"RRAS2P1",6,4,10,5,2,2
"TUBBP10",4,2,0,8,2,2
"PODN",2,0,2,0,0,0
"HIGD1AP11",0,0,0,0,0,0
"SLC1A7",1,2,4,2,0,2
"LOC105378724",0,0,0,0,0,0
"CPT2",550,595,774,561,603,638
"CZIB",585,570,880,686,523,616
"MAGOH",3004,2570,4228,2798,2024,1956
"LOC100507564",1,4,8,3,1,0
"LRP8",130,126,177,104,109,126
"LOC105378728",2,0,0,0,0,2
"LOC105378726",34,8,16,4,0,4
"LINC01771",2,0,0,0,0,0
"LOC105378731",14,0,2,0,0,2
"LOC105378730",0,0,0,0,2,0
"LINC02812",2,0,0,0,0,0
"SLC25A3P1",0,0,0,0,0,0
"LOC105378733",0,0,0,0,0,0
"DMRTB1",0,0,0,0,0,0
"GLIS1",0,0,2,0,6,0
