"","SKA03_36","SKA03_38","SKA03_39","SKA03_56","SKA03_58","SKA03_59"
"LINC02150",0,4,0,0,0,0
"LOC105374663",0,0,0,0,0,0
"ZNF622",1504,1356,1398,1688,1450,1743
"RETREG1",55,54,32,210,146,178
"LOC101929524",10,4,3,2,10,6
"MYO10",3083,3231,3493,3153,3946,3398
"RPS26P28",2,0,0,0,0,2
"BASP1-AS1",0,2,0,1,0,0
"MIR10522",0,0,0,0,0,0
"LOC105374664",0,0,0,0,0,0
"DCAF13P2",0,0,0,0,0,0
"BASP1",1023,914,1006,710,558,627
"LOC646012",0,0,0,0,2,0
"FTH1P10",8,2,8,10,12,12
"LINC02111",0,0,0,0,0,0
"LINC02217",0,0,0,0,0,0
"LINC02218",0,0,0,0,0,0
"H3Y2",0,0,0,0,0,0
"H3Y1",0,0,0,0,0,0
"H3P22",0,0,0,0,0,0
"LOC105374666",0,0,0,0,0,0
"LINC02223",0,0,0,0,0,0
"LOC105374668",0,0,0,0,0,0
"RPL36AP21",0,0,0,0,0,0
"LINC02100",0,0,0,0,0,2
"LOC105374669",0,0,0,0,0,0
"HSPD1P15",0,0,0,0,0,0
"CDH18",0,0,0,0,0,0
"LOC105374672",0,0,0,0,0,0
"NUP50P3",2,0,2,0,2,0
"CDH18-AS1",0,0,0,0,0,0
"LINC02241",2,0,0,0,0,0
"LINC02146",0,0,0,0,2,0
"LOC112267938",0,0,0,0,0,0
"LOC105374673",0,0,0,0,0,0
"LOC105374678",0,0,0,0,0,0
"LOC102723561",0,0,0,0,0,0
"GUSBP1",29,20,8,12,6,18
"LOC105374685",0,0,0,0,0,0
"CDH12",2,0,0,0,0,0
"LOC105374683",0,0,0,0,0,0
"HSPD1P1",68,82,55,43,43,48
"SNORA105A",0,0,0,0,0,0
"LOC107986345",0,0,0,0,0,0
"PMCHL1",0,0,0,0,0,0
"LOC105374682",0,0,0,0,0,0
"LOC105374681",0,0,0,0,0,0
"GCNT1P2",0,0,0,0,0,0
"LOC101929617",0,0,0,0,0,0
"LOC105374686",0,0,0,0,0,0
"LOC105374687",0,0,0,0,0,0
"LOC391771",2,0,0,0,0,0
"LOC105374688",0,0,0,0,0,0
"PRDM9",0,0,0,0,0,0
"LOC107986377",0,0,0,0,0,0
"C5orf17",0,0,0,0,0,0
"LOC100130746",0,0,0,0,0,0
"LOC503540",0,2,0,0,0,1
"LOC105374689",0,0,0,6,2,0
"CDH10",0,0,0,2,0,0
"LOC100422502",0,0,0,0,0,0
"BTG4P1",0,0,0,0,0,0
"LINC02239",0,0,0,0,0,0
"LINC02228",2,1,3,0,0,0
"LINC02211",0,0,0,0,0,2
"MSNP1",0,0,0,0,0,0
"CDH9",0,0,0,0,0,0
"RNU6-738P",0,0,0,0,0,0
"LOC105374695",0,10,2,0,2,4
"PURPL",10,4,3,6,8,10
"LOC105374696",0,0,0,0,0,0
"LINC02103",0,0,0,0,0,0
"LOC105374701",0,0,0,0,0,0
"LOC107986409",0,0,0,0,0,0
"LSP1P3",0,0,0,0,0,0
"SUCLG2P4",2,0,0,0,0,0
"LOC107986410",0,0,0,0,0,0
"LOC101929645",0,0,0,0,0,0
"LOC105374699",0,0,0,0,0,0
"LINC02109",0,0,0,0,0,0
"LINC02064",0,0,0,0,0,0
"LOC105374702",0,0,0,0,0,0
"LOC105374703",0,0,0,0,0,2
"LOC100421071",0,0,0,0,0,0
"LOC105374704",0,0,0,0,0,0
"LOC105374705",0,0,0,0,0,0
"LOC105374706",0,0,0,0,0,0
"LOC105374707",0,0,0,0,0,0
"DYNC1LI1P1",0,0,0,0,0,0
"RPL19P11",0,0,0,0,0,0
"CDH6",8,18,34,30,22,34
"LOC105374709",0,0,0,0,0,0
"DROSHA",2144,2162,2334,2266,2518,2304
"C5orf22",1008,1110,1052,1113,1166,1005
"PDZD2",7,8,7,2,2,2
"RNU6-358P",0,0,0,0,0,0
"RPL9P17",0,0,0,0,0,0
"RPL21P56",0,0,0,0,0,0
"RPL5P14",0,0,0,0,0,0
"LOC107986346",0,0,0,0,0,0
"MIR4279",0,0,0,0,0,0
"LOC105374711",0,0,0,2,0,0
"GOLPH3",4917,4947,4815,5974,6110,6005
"RPL27P10",0,0,0,0,0,0
"MTMR12",2008,2274,2192,2052,2282,1933
"RNU6-1079P",0,0,0,0,0,0
"RNU6-378P",0,0,0,0,0,0
"ZFR",5130,4840,5018,4982,5388,4626
"MIR579",0,0,0,0,0,0
"LOC646616",0,0,0,0,0,0
"SUB1",6419,6771,6828,8356,8104,8339
"LINC02061",0,0,0,0,0,0
"NPR 3.00",2,2,7,0,0,0
"LINC02120",0,0,0,0,0,0
"LOC105374715",1,0,0,0,0,0
"RPS8P8",8,10,4,4,2,8
"LINC02160",2,0,0,0,0,0
"LOC112267948",0,0,0,0,0,0
"LOC107986411",4,0,14,3,19,4
"TARS1",10434,9514,9292,9095,8605,6862
"TOMM40P3",0,0,0,0,0,0
"LOC105374717",0,0,0,0,0,0
"ADAMTS12",2,0,0,4,0,0
"RXFP3",0,0,0,0,0,0
"SLC45A2",0,4,4,2,0,0
"PSMC6P3",0,0,0,0,0,0
"AMACR",209,268,291,421,560,624
"C1QTNF3-AMACR",0,0,0,0,0,0
"C1QTNF3",10,5,5,8,11,8
"LOC643373",0,0,0,0,0,0
"LOC646652",60,10,20,26,16,46
"LOC105374719",0,0,0,0,0,0
"LOC105374721",0,0,2,0,0,0
"LOC105374723",2,0,2,0,0,1
"RAI14",1179,1107,1131,782,807,573
"LOC101929704",19,8,11,33,26,15
"TTC23L",4,11,6,0,2,1
"RAD1",1321,1418,1167,1151,1013,923
"BRIX1",1878,1883,1615,1595,1548,1324
"DNAJC21",2316,2180,2003,2068,2160,2116
"AGXT2",38,70,57,244,254,407
"PRLR",38,68,46,178,274,315
"SPEF2",10,20,28,8,4,12
"LOC105374724",0,0,0,0,0,0
"IL7R",2,0,0,0,0,0
"CAPSL",0,0,0,0,0,0
"LOC100506406",0,0,0,0,0,0
"UGT3A1",4,4,0,2,0,0
"UGT3A2",0,0,0,0,0,0
"LMBRD2",1169,1308,1242,1350,1546,1453
"MIR580",0,0,0,0,0,0
"SKP2",5345,5675,5750,5897,6744,6370
"RNU6-1305P",0,0,0,0,0,0
"NADK2",3641,3772,3971,5032,5402,5507
"RANBP3L",18,2,0,19,24,10
"RPL39P22",0,0,0,0,0,0
"SLC1A3",8126,8107,7449,9873,8908,7052
"LOC107986413",55,11,13,22,14,14
"LOC107986412",22,17,14,16,30,18
"NIPBL-DT",152,148,100,147,138,147
"NIPBL",1927,1637,1892,1421,2237,1591
"KRT18P31",4,0,2,0,0,4
"CPLANE1",562,482,517,446,562,461
"RPS4XP6",0,2,0,0,4,2
"RBISP2",0,0,0,0,0,0
"OFD1P17",0,2,2,2,0,2
"LOC105374727",3,0,0,0,0,0
"NUP155",4458,4559,4568,3834,4422,3406
"WDR70",1122,891,865,1088,1038,1125
"KCTD9P5",2,0,0,0,0,0
"GDNF",0,0,0,0,0,0
"GDNF-AS1",0,0,0,0,0,0
"LINC02117",0,0,0,0,0,0
"LINC02110",0,0,0,0,0,0
"LINC02107",0,0,0,0,0,0
"LOC105374730",0,0,0,0,0,0
"LINC02119",0,0,0,0,0,0
"EGFLAM",0,4,0,0,0,4
"EGFLAM-AS4",0,0,0,0,0,0
"EGFLAM-AS2",0,0,0,0,0,0
"LOC112267945",0,0,0,0,0,0
"LOC105374732",0,0,0,0,0,0
"LIFR",644,538,495,314,364,182
"LIFR-AS1",30,13,15,19,28,9
"MIR3650",0,0,0,0,0,0
"LOC105374735",0,0,0,0,0,0
"OSMR-AS1",2,0,3,2,0,0
"LINC01265",0,0,0,0,0,0
"LOC100132789",0,0,0,0,0,0
"LOC107986414",0,0,0,2,0,0
"LOC105374733",0,0,0,0,0,0
"LOC112267930",0,0,0,0,0,0
"OSMR",9,8,6,0,7,0
"RICTOR",1320,1399,1295,1407,1565,1254
"FYB1",2,4,2,12,44,20
"GOLGA5P1",0,0,0,0,0,0
"C9",1,6,0,2,2,4
"DAB2",7815,7101,7307,8164,8213,8210
"LOC112267931",0,0,0,0,0,0
"LINC02104",0,0,0,0,0,0
"INTS6P1",2,2,0,0,0,0
"GCSHP1",0,0,0,0,0,0
"LINC00603",0,0,0,0,0,0
"KRT18P56",0,0,0,0,0,0
"LOC105374736",0,0,0,0,0,0
"LOC105374737",0,0,0,0,0,0
"PTGER4",15,0,10,4,3,4
"TTC33",600,704,650,874,958,829
"PRKAA1",3099,3205,2968,3450,3774,3116
"RPL37",17695,17982,20090,27476,24197,28164
"SNORD72",2,0,0,2,0,0
"CARD6",74,74,52,209,170,158
"C7",0,0,0,14,10,24
"MROH2B",0,0,0,0,0,0
"LOC105374739",0,0,0,0,0,0
"C6",0,0,0,2,0,1
"LOC102723740",0,0,0,0,0,0
"PLCXD3",8,0,0,0,2,0
"LOC105374740",0,0,0,0,0,0
"TCP1P2",0,0,0,0,0,0
"OXCT1",177,214,240,173,187,154
"LOC102723752",0,0,0,0,0,0
"OXCT1-AS1",0,0,0,0,0,2
"C5orf51",359,461,373,337,540,267
"FBXO4",202,189,225,209,157,223
"RPSAP38",0,0,0,0,0,0
"MTHFD2P6",0,0,0,0,0,0
"LOC101926960",0,0,0,0,0,0
"GHR",6,12,16,0,12,4
"SERBP1P6",0,4,0,0,0,0
"LOC100419545",0,0,0,0,0,0
"CCDC152",1,5,10,0,2,1
"SELENOP",337,487,562,803,907,1159
"PPIAP77",0,0,0,0,0,0
"PRELID3BP6",0,0,0,0,0,0
"LOC105374745",0,0,0,0,0,0
"PRELID3BP7",0,0,0,0,0,0
"FLJ32255",1,12,12,4,19,16
"LOC105374746",1,0,0,2,0,6
"LOC648987",144,169,156,245,226,215
"LOC105374748",12,0,6,20,11,8
"ANXA2R",26,14,30,44,41,41
"LOC153684",10,19,33,42,27,44
"LOC100132356",25,9,25,11,30,28
"LOC100506639",45,30,31,52,28,36
"ZNF131",1327,1316,1356,1012,1168,957
"NIM1K",0,5,8,7,0,11
"LOC100419037",0,0,0,0,0,0
"HMGCS1",10819,11604,13335,13321,14547,14742
"LOC107986378",4,1,4,6,5,8
"CCL28",261,277,286,289,293,285
"TMEM267",346,314,301,283,243,261
"C5orf34-AS1",0,0,0,0,0,1
"C5orf34",201,227,212,190,228,193
"EEF1A1P19",4,12,15,8,9,9
"PAIP1",3490,3302,3312,3749,3654,3594
"NNT-AS1",331,320,342,342,536,393
"AMD1P3",6,3,0,2,8,3
"NNT",2201,2682,2709,3155,3503,3216
"RPL29P12",1,0,0,0,0,0
"FGF10",0,0,0,0,0,0
"FGF10-AS1",0,0,0,0,0,0
"LINC02224",0,0,0,1,0,0
"MRPS30-DT",0,0,4,2,4,4
"MRPS30",1989,1850,2039,2309,2197,2175
"HCN1",0,0,0,0,0,0
"EMB",6,0,4,0,0,0
"LOC202319",0,0,0,2,0,0
"PARP8",6,19,4,20,20,13
"LINC02106",0,0,0,0,0,0
"RNU6-480P",0,0,0,0,0,0
"LOC107986379",0,0,0,0,0,0
"RPS10P12",0,0,0,0,0,0
"LOC642366",0,0,2,0,0,0
"ISL1",0,6,2,2,4,6
"HMGB1P47",0,0,0,0,0,0
"LOC105379196",0,0,0,0,0,0
"KATNBL1P4",0,0,0,0,0,0
"LOC105378959",0,0,0,0,0,0
"LINC02118",0,0,0,0,0,0
"LOC105378961",0,0,0,0,0,0
"LOC105378962",0,0,0,0,0,0
"LOC105378963",4,2,0,2,2,4
"LOC105378964",0,10,0,0,0,0
"PELO",1302,1153,1214,1320,1278,1096
"ITGA1",1881,1871,1888,1673,1885,1634
"ITGA2",2016,1864,1671,2273,2670,1976
"MOCS2",1697,1658,1656,1669,1922,1674
"LOC257396",182,162,162,222,236,248
"RPL13AP13",0,0,0,0,0,0
"LOC107986380",0,0,0,0,0,0
"LOC105378965",0,0,0,0,0,0
"RPS19P4",0,0,0,0,0,0
"FST",2,4,16,6,0,0
"NDUFS4",1160,1226,1344,1863,1532,1879
"LINC02105",10,8,21,35,44,30
"ASS1P9",0,0,0,0,0,0
"ARL 15.00",1553,1773,1562,2587,2659,2658
"MIR581",0,0,0,0,0,0
"LINC01033",1,0,2,1,1,2
"HSPB3",0,0,0,4,0,0
"SNX18",1116,1294,1135,1190,1250,1169
"LOC105378967",0,0,1,0,0,0
"LOC105378968",0,0,0,0,0,0
"LOC102467080",0,0,0,0,0,0
"LOC105378969",0,6,0,0,0,0
"LOC100130990",0,0,0,0,0,0
"ESM1",0,2,0,0,0,0
"LOC102467081",0,0,0,0,0,0
"GZMK",0,0,0,0,0,0
"LOC105378971",0,0,0,0,0,0
"GZMA",0,0,0,0,0,0
"CDC20B",4,0,0,8,2,0
"GPX8",104,136,108,92,88,96
"MIR449A",0,0,0,0,0,0
"MIR449B",0,0,0,0,0,0
"MIR449C",0,0,0,0,0,0
"MCIDAS",91,64,88,95,34,48
"CCNO",76,68,83,63,47,69
"DHX29",1683,1779,1786,1951,2154,1901
"LOC105378973",3,6,2,0,3,1
"MTREX",3604,3645,3593,3654,4182,3551
"LOC107986415",2,0,0,0,0,0
"PLPP1",1120,1149,1374,1790,2088,2160
"MIR5687",0,0,0,0,0,0
"RNF138P1",16,0,13,6,14,27
"AK4P2",0,1,0,0,4,11
"LOC105378975",0,0,0,0,0,1
"SLC38A9",1406,1611,1512,1872,1894,1703
"DDX4",0,0,1,0,2,0
"LOC107986371",0,0,0,0,0,0
"HNRNPH1P3",0,0,0,0,0,0
"IL31RA",4,0,8,0,0,2
"IL6ST",11089,12245,12299,10974,12545,10196
"FLJ31104",26,12,10,20,12,13
"LOC105378976",4,4,4,6,14,1
"ANKRD55",0,3,6,2,9,11
"LOC101928419",28,18,19,14,13,22
"RPL17P22",0,0,0,0,0,0
"C1GALT1P2",0,0,0,0,0,1
"PSMC1P4",0,0,0,0,0,0
"LOC105378977",15,2,5,5,1,4
"RNU6ATAC2P",0,0,0,0,0,0
"LINC01948",32,32,31,40,29,21
"RPL26P19",26,19,24,20,30,22
"C5orf67",17,24,27,17,25,44
"LOC105378978",38,7,23,31,40,24
"LOC105378979",0,0,0,0,0,0
"MAP3K1",4283,4665,4333,3971,4794,3803
"LOC105378980",2,0,0,0,0,0
"SETD9",395,388,353,347,442,342
"MIER3",1601,1827,1777,1737,1733,1491
"LOC100130001",0,0,0,0,0,0
"LOC100129574",0,0,0,0,0,0
"GPBP1",4231,3991,4244,4142,4591,4129
"LOC107986381",0,0,0,0,0,0
"LOC100288510",2,0,0,2,0,0
"ACTBL2",0,0,0,0,0,4
"LOC102724122",0,0,2,0,0,0
"LINCR-0003",0,0,0,0,0,0
"LOC101928505",14,12,6,20,12,4
"LINC02225",0,0,0,0,0,0
"LINC02101",0,0,0,0,0,0
"PGAM1P1",0,0,0,0,0,0
"LOC105378983",0,0,0,0,0,0
"LOC105378984",0,0,0,0,0,0
"PLK2",988,1104,1085,254,188,162
"GAPT",0,0,0,0,0,0
"MIR548AE2",0,0,0,0,0,0
"LINC02108",0,0,0,0,0,0
"RAB3C",0,0,0,0,0,2
"RPL5P15",0,0,0,0,0,0
"PDE4D",43,84,68,41,74,58
"LOC107986348",0,0,0,0,0,0
"NDUFB4P2",0,0,0,0,0,0
"LOC107986347",0,0,0,0,0,0
"MIR582",0,0,0,0,0,0
"LOC105378988",0,0,0,0,0,0
"LOC107986350",0,4,0,0,0,0
"RPL31P8",0,0,0,0,0,0
"SETP21",0,0,0,0,0,0
"PART1",6,2,0,2,0,4
"DEPDC1B",3212,3042,2948,2932,3414,2598
"KRT8P31",0,0,0,0,0,2
"ELOVL7",1897,2022,1934,2500,2596,2608
"ERCC8",607,685,736,814,700,811
"GNL3LP1",29,65,45,33,71,44
"ERCC8-AS1",0,0,0,0,0,0
"NDUFAF2",1250,1315,1354,1681,1656,1570
"SMIM15",2921,2789,2862,3086,3199,2990
"SMIM15-AS1",0,1,0,0,0,1
"LINC02057",2,0,0,2,0,0
"LOC105378993",0,0,0,0,0,0
"LOC105378994",0,0,0,0,0,0
"ZSWIM6",846,785,928,504,465,444
"LOC100421309",4,0,3,2,0,0
"LOC100421561",24,14,10,10,14,16
"RPL3P6",2,0,0,0,0,0
"LOC105378997",0,0,0,0,0,0
"C5orf64",0,0,0,0,0,0
"LOC101928651",0,0,0,0,0,0
"C5orf64-AS1",0,0,0,0,0,0
"LOC105378995",0,0,0,0,0,0
"LOC105378998",0,0,0,0,0,0
"KIF2A",2933,2746,2863,2541,2931,2192
"LOC100421358",6,2,0,4,0,4
"DIMT1",699,684,648,628,640,552
"IPO11",1274,1282,1142,1055,1228,965
"CKS1BP3",10,6,10,10,8,10
"IPO11-LRRC70",0,0,0,0,0,0
"LRRC70",6,0,2,2,2,2
"ISCA1P1",0,0,0,0,0,0
"LOC100420027",0,0,0,0,0,0
"LOC107986418",0,0,0,0,0,0
"LOC107986416",0,0,0,2,2,0
"LOC105378999",0,0,0,0,0,0
"HTR1A",0,0,0,0,0,0
"RNF180",0,0,4,0,0,0
"RGS7BP",0,0,0,0,0,0
"RN7SL169P",0,0,0,0,0,0
"SHISAL2B",0,4,2,1,0,12
"SREK1IP1",1483,1358,1508,1864,1814,1673
"CWC27",1531,1541,1749,1898,2005,1832
"LOC107986419",0,0,0,0,0,0
"ADAMTS6",4,10,8,8,18,2
"LOC100419140",0,0,0,0,0,0
"RPS2P23",0,0,0,0,0,0
"CENPK",1382,1297,1278,1182,1462,1118
"PPWD1",1394,1544,1240,1393,1759,1452
"TRIM23",491,558,493,662,620,584
"RNU6-540P",2,0,0,0,0,0
"TRAPPC13",605,619,677,823,751,745
"SHLD3",107,87,91,117,113,127
"SGTB",420,391,494,349,454,316
"NLN",1996,2040,2173,1444,1845,1375
"LOC100419549",0,0,0,0,0,0
"ERBIN",3654,3617,3914,3393,4040,3793
"LOC100303749",0,2,1,0,5,2
"SREK1",2120,1837,2063,1746,1802,1760
"LINC02065",0,0,0,0,0,0
"LOC105379004",0,0,0,0,0,0
"LOC105379003",0,0,0,0,0,0
"LOC105379002",0,0,0,0,0,0
"LINC02229",0,0,2,0,0,0
"PPIAP78",0,0,0,2,0,0
"MAST4",846,755,848,720,786,643
"MAST4-AS1",36,32,33,60,48,28
"CD180",0,0,0,0,0,0
"LOC101928819",0,0,0,0,0,0
"RPL21P55",0,0,0,0,0,0
"LINC02242",0,0,0,0,0,0
"LOC105379005",0,0,2,0,4,0
"LOC359819",0,0,0,0,0,0
"LOC101928858",0,0,0,6,0,0
"LOC105379007",0,0,0,0,0,0
"LOC107986420",0,0,0,4,2,0
"EEF1B2P2",0,0,0,2,0,0
"LINC02219",0,0,0,2,0,0
"PIK3R1",1608,1766,2014,3031,3476,3404
"LOC105379013",8,8,4,22,12,4
"LOC105379012",0,0,2,0,0,0
"LOC105379011",0,0,0,0,0,0
"LOC105379010",0,0,0,0,0,0
"LOC105379014",0,0,0,0,0,0
"LOC105379015",0,0,0,0,0,0
"LOC107984116",0,0,2,0,0,0
"LINC02198",0,0,0,0,0,0
"SUMO2P4",0,0,0,0,0,0
"LOC100130639",0,0,0,0,0,0
"SLC30A5",2664,2761,2553,3084,3162,2958
"SNORA50D",0,0,0,0,0,0
"CCNB1",11959,11365,11736,12265,11781,10868
"LOC112267932",11,24,16,8,18,18
"CENPH",1037,1090,1253,1210,1207,1271
"MRPS36",758,820,830,1015,1079,1245
"CDK7",34,23,40,18,42,35
"CCDC125",82,60,65,63,108,90
"CFL1P5",2,8,2,0,1,6
"CHCHD2P2",0,0,0,0,0,0
"AK6",0,0,0,0,0,0
"TAF9",0,1,0,2,0,0
"RAD17",180,110,118,166,139,148
"MARVELD2",274,299,250,264,248,355
"RPS27P14",0,0,0,0,0,0
"LOC101928924",0,0,0,0,0,0
"OCLN",481,502,427,622,449,607
"SNORD13B-1",0,0,0,0,0,0
"GTF2H2C",46,30,26,43,33,18
"NAIPP3",0,0,0,0,0,0
"GUSBP3",2,2,0,1,0,0
"LOC107986357",0,0,0,0,0,0
"LOC105379623",0,0,0,0,0,0
"GUSBP13",0,0,0,0,0,0
"LOC105369228",0,0,0,0,0,0
"LOC112267941",2,2,0,2,0,6
"CDH12P2",0,0,0,0,0,0
"SERF1B",1,4,3,3,2,0
"LOC107986372",0,0,0,0,0,0
"SMN2",18,13,14,12,10,7
"NAIPP2",0,0,0,0,0,0
"GUSBP14",8,11,5,4,3,9
"CDH12P3",0,0,0,0,0,0
"LOC112267939",0,0,0,0,0,0
"LOC112267940",0,0,0,0,0,0
"LOC107986356",0,0,0,0,0,0
"LOC105379021",0,7,3,0,8,15
"GTF2H2B",11,35,11,22,4,15
"NAIPP1",0,0,0,0,0,0
"GUSBP15",8,6,15,4,12,0
"LOC441081",0,2,0,0,0,0
"LOC105379020",0,0,0,0,0,0
"LOC107986355",0,0,0,0,0,0
"LOC107986358",0,0,0,0,0,0
"GUSBP16",4,1,4,2,0,2
"LOC101929599",0,0,0,0,0,0
"CDH12P1",0,0,0,0,0,0
"SERF1A",0,0,6,8,1,2
"LOC107986373",0,0,0,0,0,0
"SMN1",10,22,12,5,7,4
"NAIP",0,0,0,0,2,0
"LOC112267942",0,0,0,0,0,0
"GTF2H2",193,110,138,171,156,121
"OCLNP1",6,6,1,4,0,14
"SNORD13B-2",0,0,0,0,0,0
"NAIPP4",0,0,0,2,0,0
"CDH12P4",0,0,0,0,0,0
"GUSBP9",2,0,2,1,0,0
"LOC105379016",0,4,1,0,2,0
"LOC107986421",0,0,0,0,0,0
"LINC02197",0,0,0,0,0,0
"LOC105379026",0,0,0,0,0,0
"LOC105379025",0,0,0,0,0,0
"PMCHL2",0,0,0,0,0,0
"BDP1",44,46,34,44,55,40
"LOC100419852",0,0,0,0,0,0
"MCCC2",4828,4938,5640,5864,6872,5992
"CARTPT",0,0,0,0,0,0
"LOC105379027",0,0,0,0,0,0
"LOC107986382",0,0,0,0,0,0
"LOC105379028",0,0,0,0,0,0
"MAP1B",17,4,8,4,14,6
"MIR4803",0,0,0,0,0,0
"MRPS27",4688,4958,5078,5773,5936,5885
"LOC107986422",6,4,2,9,6,5
"PTCD2",499,514,552,478,532,524
"YBX1P5",0,0,0,0,0,0
"ZNF366",0,0,0,0,0,0
"LOC102503427",0,0,0,0,0,0
"LINC02056",0,0,2,0,0,0
"TNPO1",11520,10521,9705,10477,11120,8682
"MIR4804",0,0,0,0,0,0
"RPL35AP13",2,2,2,0,0,0
"FCHO2",605,666,873,829,982,834
"LOC100420515",0,0,0,0,2,0
"TMEM171",4,0,6,0,4,6
"LOC105379030",0,0,0,0,0,0
"LOC101060067",0,0,1,0,0,0
"TMEM174",0,2,0,0,0,0
"LOC340090",0,0,0,6,2,2
"LOC105379031",0,0,0,0,0,0
"LINC02230",0,0,0,0,0,0
"LOC107986383",0,0,0,0,0,0
"FOXD1",167,158,178,436,378,396
"LINC01386",0,0,0,0,0,0
"BTF3",17339,17465,17347,25702,24852,25746
"FUNDC2P1",2,0,0,2,0,2
"ANKRA2",146,203,214,318,294,312
"UTP15",1204,1366,1100,1057,1168,901
"ARHGEF28",838,768,749,861,787,781
"LOC107986423",0,0,0,0,0,0
"LOC105379034",0,0,0,0,0,0
"LINC02122",0,0,0,0,0,0
"LOC105379035",0,4,0,0,0,0
"LINC01335",0,0,0,0,0,0
"LINC01333",0,0,0,0,0,0
"LINC01331",0,1,0,4,0,0
"ENC1",8929,8231,7680,7399,7083,6065
"HEXB",5821,6262,6788,9210,8217,8030
"GFM2",1320,1288,1295,1712,1798,1657
"RNU6-658P",0,0,0,2,1,1
"NSA2",5317,5313,5101,6493,6747,6585
"FAM169A",522,416,489,293,337,238
"LOC260421",9,5,2,6,4,0
"LOC441086",0,1,0,0,0,0
"LOC105379039",0,0,0,0,0,0
"LOC100131411",0,3,0,0,0,1
"RPL39P21",0,0,0,0,0,0
"LOC105379040",20,35,14,40,14,35
"RPL27AP5",0,0,2,0,0,0
"GCNT4",1035,830,876,869,825,715
"ANKRD31",78,67,72,30,48,40
"HMGCR",12947,13463,14202,15563,15599,14094
"CERT1",1585,1712,1625,2063,2231,2072
"RPS26P26",5,0,2,6,0,0
"POLK",672,639,679,660,814,581
"ANKDD1B",14,16,5,10,7,18
"LOC107986424",0,4,2,2,2,0
"POC5",329,321,274,242,288,300
"LOC441087",4,10,14,11,11,10
"LOC391798",0,0,0,0,0,0
"SV2C",32,39,27,73,77,64
"BIN2P2",0,0,0,0,0,0
"LOC100996384",0,0,0,0,0,0
"LOC100132039",0,0,0,0,0,0
"LOC105379041",0,0,0,0,0,0
"RAP1BL",8,16,12,22,16,28
"HMGN2P4",16,20,30,24,14,24
"PDCD5P2",0,0,0,0,0,0
"LOC105379042",9,11,8,33,39,47
"SNRPCP2",2,0,0,4,0,0
"IQGAP2",3717,3673,3856,3600,4464,3852
"LOC101060043",7,0,0,0,0,1
"LOC101929109",4,0,0,0,0,0
"F2RL2",3,2,0,4,2,4
"NCRUPAR",0,0,0,0,0,0
"F2R",850,970,978,1395,1671,1595
"F2RL1",4111,3620,3591,3954,3638,4070
"S100Z",2,2,0,8,8,6
"CRHBP",0,0,0,0,0,0
"AGGF1",1542,1620,1547,1841,2008,1602
"ZBED3",1020,984,1157,1081,1374,1312
"SNORA47",2,3,2,0,0,0
"ZBED3-AS1",2,18,16,12,15,7
"PDE8B",77,53,54,77,43,62
"ALDH7A1P1",0,4,2,0,10,2
"WDR41",1605,1614,1542,1916,1819,1524
"RPS2P24",0,0,0,0,0,0
"RPL7P23",4,0,11,10,16,14
"OTP",4,6,2,6,2,0
"TBCA",3800,3785,3657,4943,4889,5215
"ACTBP2",0,0,7,2,8,6
"LOC101929154",0,0,0,0,0,0
"AP3B1",2084,2554,2564,2962,3296,3035
"LOC100422441",4,0,0,0,0,0
"RNU6-183P",0,0,0,0,0,0
"SCAMP1-AS1",174,143,136,310,261,277
"SCAMP1",1003,1162,1074,1392,1520,1400
"LHFPL2",1464,1350,1396,1703,1736,1539
"HMGB1P21",0,2,0,0,4,4
"ARSB",914,907,873,923,892,766
"DMGDH",2,0,0,0,0,0
"LOC100505796",0,0,0,0,0,0
"BHMT2",0,0,0,0,0,0
"BHMT",0,0,0,0,0,0
"RNY3P1",0,0,0,0,0,0
"JMY",242,218,249,303,318,296
"RPS3AP20",2,2,2,0,0,4
"LOC102724530",0,0,0,0,4,1
"LOC101929201",5,2,0,5,7,0
"HOMER1",728,785,804,597,687,451
"LOC107986426",6,0,0,3,0,0
"RPL29P15",0,0,0,0,0,2
"RPL7AP32",4,0,0,0,0,0
"LOC105379047",0,0,0,0,0,0
"TENT2",900,969,1018,1206,1241,1224
"CMYA5",34,35,27,29,20,32
"LOC102724557",4,0,4,0,0,0
"LOC105379048",0,0,0,0,0,0
"LINC01455",0,0,0,0,0,0
"MTX3",188,200,196,150,218,152
"THBS4",6,4,0,5,5,2
"RBX1P2",0,0,0,0,0,0
"THBS4-AS1",2,6,6,7,19,6
"SERINC5",5576,7454,7571,11118,12739,10930
"KRT18P45",0,0,0,0,0,0
"LOC644936",0,0,0,0,0,0
"RPL39P20",0,0,0,0,0,0
"SPZ1",0,0,0,0,0,0
"RBMX2P5",0,0,0,0,0,0
"CRSP8P",4,0,8,4,0,0
"HNRNPA1P12",44,34,48,52,43,48
"RNU6-211P",0,0,0,0,0,0
"ZFYVE16",1486,1541,1394,1438,1736,1291
"FAM151B",22,23,45,22,16,39
"RPL7P24",0,0,2,0,0,0
"ANKRD34B",0,0,0,0,0,0
"LINC01337",0,3,1,0,0,0
"DHFR",5338,5841,5562,6321,7077,6030
"MTRNR2L2",4,4,2,2,0,0
"MSH3",699,794,721,788,836,628
"LOC107986427",2,0,0,0,0,0
"LOC107986428",2,2,0,4,0,0
"RASGRF2-AS1",8,5,6,6,15,8
